kepid,kepoi_name,kepler_name,koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
3747817,K04103.01,Kepler-1552 b,1,0.999,0,0,0,0,184.77271,217.3573,0.04,9.568,9.51E+02,2.41,268,1.21,21,1,q1_q17_dr25_tce,5273,4.566,0.801,291.67682,38.874908,14.838
10089911,K04034.01,Kepler-1543 b,1,0.1,0,0,0,0,6.96704926,138.24776,0.906,3.73,2.14E+02,6.14,1774,2341.58,18.6,1,q1_q17_dr25_tce,6303,3.595,3.53,297.1243,47.037022,13.487
3247404,K04035.01,,0,0,0,0,1,0,8.8109721,136.4718,1.227,4.822,2.40E+04,47.94,881,142.58,26,1,q1_q17_dr25_tce,5780,4.438,1,294.46231,38.381912,18.533
11415243,K04036.01,Kepler-1544 b,1,0.965,0,0,0,0,168.81133,211.43982,0.083,6.582,6.14E+02,1.69,241,0.8,15.3,1,q1_q17_dr25_tce,4798,4.62,0.707,297.285,49.21246,14.061
3548044,K02194.02,Kepler-371 c,1,0.979,0,0,0,0,67.968656,163.55972,0.317,7.948,3.22E+02,1.71,443,9.09,27.3,2,q1_q17_dr25_tce,5670,4.387,0.95,292.32645,38.657581,13.865
7773179,K04038.01,,0,0,0,0,1,0,2.15681538,133.27151,0.615,5.115,1.07E+02,1.06,1473,1114.9,22.6,1,q1_q17_dr25_tce,6084,4.45,0.983,297.81674,43.440411,14.758
11017094,K04106.01,,0,0,1,0,1,0,0.708563091,132.10298,1.196,6.347,4.15E+02,15.38,1587,1501.41,90.8,1,q1_q17_dr25_tce,5271,4.669,0.648,284.74942,48.558128,15.017
9899065,K04108.01,,0,0,0,1,1,1,1.33256418,132.0473,0.559,4.701,1.62E+02,0.81,1262,602.26,20.7,1,q1_q17_dr25_tce,5157,4.641,0.62,295.10251,46.732922,15.86
5471792,K04110.01,,0,0,1,0,1,1,12.4258833,141.5008,0.982,24.83,9.36E+01,2.19,1006,242.04,34.4,1,q1_q17_dr25_tce,5611,3.933,1.632,297.75125,40.647388,13.369
11145831,K04039.01,,0,0,0,0,1,0,1.387838134,132.11351,0.38,2.252,1.37E+02,1.24,1783,2378.53,20.4,1,q1_q17_dr25_tce,6273,4.442,1.044,295.64212,48.773071,15.167
11444952,K04040.01,,0,0,0,1,1,0,0.678349364,132.16318,1.187,3.092,4.86E+02,19.06,1844,2737.73,12,1,q1_q17_dr25_tce,5569,4.566,0.829,285.81662,49.352699,14.261
8647295,K04041.01,,0,0,0,1,1,1,1.022028468,132.3717,1.247,8.866,1.34E+03,26.91,1649,1755.39,184.5,1,q1_q17_dr25_tce,5445,4.456,0.855,298.84119,44.749889,14.592
3444098,K04042.01,,0,0,1,0,0,0,0.72359699,131.57754,0.608,1.326,4.96E+02,6.73,4699,114645.28,14.8,1,q1_q17_dr25_tce,8855,3.818,2.858,291.55807,38.546219,14.338
5112567,K04043.01,,0,0,0,1,0,0,1.6156052,131.4952,1.149,14.55,1.58E+03,34.69,2202,5539.33,253.1,1,q1_q17_dr25_tce,6770,4.15,1.623,295.31842,40.208961,13.391
2708343,K04111.01,,0,0,0,0,1,1,1.8913182,132.66252,0.439,4.374,2.02E+02,0.9,983,221.36,17.6,1,q1_q17_dr25_tce,4476,4.627,0.633,290.33362,37.911171,15.171
3235282,K07649.01,,0,0.011,1,0,0,0,494.165759,472.0427,0.41,2.239,1.44E+03,4.5,265,1.17,7.4,1,q1_q17_dr25_tce,6392,4.399,1.162,291.51395,38.365471,15.404
3348090,K04112.01,,0,0,0,0,1,0,2.43585046,132.89661,0.471,2.088,6.05E+01,2.6,2544,9880.82,14.9,1,q1_q17_dr25_tce,6501,3.613,3.247,292.92432,38.44228,13.464
9282762,K04113.01,,0,0,0,0,0,1,1.33255441,132.05269,0.649,3.828,1.07E+02,1.12,1743,2180.2,15.1,1,q1_q17_dr25_tce,6099,4.456,1.028,292.6069,45.701408,15.708
3117046,K04114.01,,0,0,1,0,0,1,359.1015,415.3142,0.317,11.461,4.97E+02,2.37,285,1.56,12.9,1,q1_q17_dr25_tce,6373,4.438,1.047,291.56772,38.267109,14.821
6311520,K04115.01,,0,0,0,1,0,0,0.941840589,131.80464,1.198,5.06,3.88E+02,27.05,2200,5547.35,23,1,q1_q17_dr25_tce,6419,4.33,1.142,298.67731,41.640282,13.956
5201115,K04044.01,,0,0,0,1,0,1,1.728521892,131.81736,0.719,3.361,9.22E+01,1.19,1678,1869.82,30.2,1,q1_q17_dr25_tce,5872,4.282,1.157,295.5571,40.321209,12.861
2708203,K04045.01,,0,0,0,0,1,1,1.89125855,132.6891,0.677,5.415,6.79E+01,0.81,1671,1839.74,24.8,1,q1_q17_dr25_tce,6569,4.41,0.927,290.29932,37.908932,13.517
4150496,K04046.01,,0,0,0,1,1,1,8.65312868,136.65308,1.185,3.376,5.09E+02,20.38,857,127.5,22.6,1,q1_q17_dr25_tce,5880,4.525,0.893,289.71487,39.283871,15.534
11401767,K02195.02,Kepler-372 d,1,0.976,0,0,0,0,30.0899459,149.06413,0.907,6.654,2.43E+02,2.25,660,44.79,16.6,2,q1_q17_dr25_tce,6056,4.332,1.209,291.2562,49.258949,14.881
9655005,K04047.01,,0,0.196,0,1,0,0,1.39862757,132.65615,0.617,9.625,4.55E+01,2.39,3562,38048.23,59.6,1,q1_q17_dr25_tce,7872,3.732,3.367,294.20068,46.327221,11.915
11709124,K00435.06,Kepler-154 f,1,0.997,0,0,0,0,9.91937693,136.87361,0.163,4.326,1.87E+02,1.32,838,116.43,18.8,6,q1_q17_dr25_tce,5688,4.415,0.971,289.78052,49.89653,14.534
3851194,K07671.01,,0,0,0,0,0,1,0.918510251,131.82791,0.622,2.587,5.26E+01,1.77,2795,14485.22,20.3,1,q1_q17_dr25_tce,5837,3.791,2.338,291.71054,38.96273,13.815
8613535,K02263.02,Kepler-1165 b,1,1,0,0,0,0,9.47850818,140.16526,0.112,6.154,1.85E+02,1.47,946,189.14,26.7,2,q1_q17_dr25_tce,6249,4.428,1.076,286.97128,44.708302,14.456
3955817,K04117.01,Kepler-1553 b,1,1,0,0,0,0,4.24263096,135.0304,0.201,2.582,1.88E+02,1.1,926,174.24,15.9,1,q1_q17_dr25_tce,5072,4.521,0.825,291.91916,39.02227,14.955
10661778,K04118.01,,0,0,1,0,0,1,1.231363214,131.80615,0.969,5.8101,4.77E+03,10.75,1699,1973.12,112.7,1,q1_q17_dr25_tce,5780,4.438,1,290.29623,47.990364,17.661
5513857,K04119.01,,0,0,0,0,1,1,0.755101928,131.81199,0.464,3.044,1.20E+02,0.91,1763,2287.46,18.1,1,q1_q17_dr25_tce,5465,4.535,0.819,284.34839,40.72826,15.443
10272389,K04048.01,,0,0,0,0,0,1,4.56447463,133.0783,0.508,6.415,2.08E+02,1.13,902,156.74,42.6,1,q1_q17_dr25_tce,5270,4.596,0.77,291.1781,47.322941,14.34
4679687,K04049.01,,0,0,0,1,1,0,1.027904857,132.444316,1.261,1.6381,2.38E+03,30.48,1653,1769.2,117.8,1,q1_q17_dr25_tce,5432,4.446,0.872,297.58023,39.702702,15.32
7968683,K04050.01,,0,0,1,0,0,0,367.95566,236.4537,0.957,21.877,1.41E+03,3.62,183,0.27,13.7,1,q1_q17_dr25_tce,4723,4.611,0.696,294.78763,43.739021,15.964
10360722,K04051.01,Kepler-1545 b,1,0.996,0,0,0,0,163.692336,238.76817,0.028,6.853,1.14E+03,2.75,274,1.34,21,1,q1_q17_dr25_tce,4999,4.49,0.843,298.89877,47.463089,15.031
9091755,K04052.01,,0,0,1,0,1,0,1.106529843,132.30528,0.974,6.258,3.20E+02,1.91,1649,1746.73,69.2,1,q1_q17_dr25_tce,5932,4.58,0.798,292.93121,45.40427,15.144
3852476,K07672.01,,0,0.307,1,0,0,0,111.741576,166.3408,0.057,3.83,2.39E+02,6.88,676,49.4,9.9,1,q1_q17_dr25_tce,5267,3.338,4.525,292.03525,38.945911,13.075
6349881,K04121.01,Kepler-1554 b,1,0.995,0,0,0,0,198.088873,319.73002,0.633,7.955,1.03E+03,3.24,288,1.63,18,1,q1_q17_dr25_tce,5275,4.397,0.969,286.57617,41.741459,15.717
9851970,K04122.01,,0,0,0,1,1,1,1.08193721,131.5344,0.168,4.788,1.15E+02,0.77,1385,870.17,14.4,1,q1_q17_dr25_tce,4965,4.555,0.736,299.0473,46.68557,15.471
6428794,K04054.01,Kepler-1701 b,1,0.999,0,0,0,0,169.135056,201.8055,0.754,8.931,6.41E+02,2.21,273,1.31,24.5,1,q1_q17_dr25_tce,5171,4.545,0.801,286.60889,41.889339,14.566
3228825,K04055.01,,0,0,0,1,1,1,0.73095491,132.2174,0.415,2.206,2.96E+01,0.88,2711,12770.31,7.5,1,q1_q17_dr25_tce,6454,4.163,1.587,289.76492,38.38345,12.028
11401767,K02195.03,Kepler-372 b,1,0.997,0,0,0,0,6.84978728,134.66167,0.954,4.919,1.39E+02,1.83,1081,322.19,17,3,q1_q17_dr25_tce,6056,4.332,1.209,291.2562,49.258949,14.881
9099950,K04125.01,,0,0,1,0,1,0,1.111362442,132.30056,0.715,6.24,1.34E+02,2.86,2820,14894.75,36.8,1,q1_q17_dr25_tce,6486,3.872,2.308,295.60934,45.484451,12.845
9718066,K02287.02,Kepler-378 c,1,0.08,0,0,0,0,28.9060526,158.82431,0.863,3.099,9.90E+01,0.79,414,6.94,13.3,2,q1_q17_dr25_tce,4657,4.641,0.67,294.94858,46.438641,12.485
9272070,K04126.01,Kepler-1555 b,1,1,0,0,0,0,8.10503551,135.88389,0.353,4.459,2.10E+02,1.45,959,199.74,16.5,1,q1_q17_dr25_tce,6201,4.472,0.989,287.63547,45.716061,15.353
5088400,K04127.01,Kepler-1556 b,1,0.991,0,0,0,0,8.82715783,139.73416,0.249,2.019,3.69E+02,1.67,797,95.25,11.1,1,q1_q17_dr25_tce,5550,4.539,0.878,288.397,40.213188,15.247
4669402,K04128.01,,0,0,0,0,1,0,143.196381,227.3054,1.017,10.424,6.18E+02,6.64,380,4.95,17.4,1,q1_q17_dr25_tce,6007,4.333,1.06,295.53394,39.762249,14.034
3757407,K04057.01,,0,0,0,0,1,0,9.089151782,132.0565248,0.043,3.1886,1.10E+02,4.35,1848,2754.19,7.1,1,q1_q17_dr25_tce,6729,3.493,4.099,294.09555,38.885059,12.972
4769931,K04058.01,,0,0,0,0,0,1,1.87886973,133.07604,0.657,3.876,1.82E+02,1.04,1236,553.59,23.9,1,q1_q17_dr25_tce,5448,4.613,0.734,297.34418,39.88501,13.907
9220612,K04059.01,,0,0,0,0,1,1,0.979161676,132.21831,0.634,2.942,1.60E+02,1.03,1548,1357.43,20.2,1,q1_q17_dr25_tce,5390,4.591,0.78,292.79333,45.628262,15.278
6806695,K04061.01,,0,0,0,1,1,0,0.855922327,131.64426,0.009,1.514,1.31E+02,0.87,1658,1782.11,21.1,1,q1_q17_dr25_tce,5437,4.539,0.759,298.90161,42.212799,14.663
3858943,K07674.01,,0,0,0,0,1,1,25.9528725,154.8736,0.741,12.434,1.64E+02,1.53,697,55.82,16.9,1,q1_q17_dr25_tce,6370,4.41,1.106,293.70847,38.958012,13.812
10858803,K04130.01,,0,0,0,1,1,1,0.952374508,132.33436,0.013,3.006,2.05E+02,1.13,1435,1006.13,33,1,q1_q17_dr25_tce,4754,4.508,0.821,290.73364,48.207378,15.611
6129694,K04131.01,,0,0,1,0,0,0,0.936751792,132.2026,0.991,5.658,2.64E+01,2.07,3814,50168.18,23,1,q1_q17_dr25_tce,7843,3.829,2.909,293.71811,41.430939,13.205
7601918,K04133.01,,0,0,0,0,1,0,0.621361411,131.67283,0.017,1.0628,4.50E+01,1.12,2913,17004.65,24.6,1,q1_q17_dr25_tce,6234,4.046,1.66,289.98096,43.299492,12.696
7211879,K04342.01,,0,0,0,0,1,0,0.594310785,131.7595,0.161,0.9994,1.13E+02,0.91,2068,4338.76,15.7,1,q1_q17_dr25_tce,5931,4.554,0.845,295.16098,42.799129,15.349
5281113,K04411.01,Kepler-1602 b,1,0.994,0,0,0,0,11.17931581,131.64123,0.381,3.103,9.06E+01,1.81,1159,426.61,12,1,q1_q17_dr25_tce,6292,4.014,1.873,293.58087,40.427471,13.352
7847104,K04412.01,,0,0,0,0,1,0,1.284991846,132.74087,0.485,2.274,2.91E+01,1.17,2491,9065.72,15.3,1,q1_q17_dr25_tce,6060,3.852,2.106,298.94785,43.539711,12.923
3347807,K07653.01,,0,0,1,0,1,0,324.18028,445.8295,0.733,18.15,8.79E+01,2.2,382,5.01,10.9,1,q1_q17_dr25_tce,5792,3.835,2.183,292.85916,38.431931,12.092
8487805,K04206.01,,0,0,0,1,1,1,0.530959357,131.73991,0.348,2.417,8.44E+01,0.69,1852,2764.64,22,1,q1_q17_dr25_tce,5325,4.607,0.75,288.94131,44.593922,15.049
3336845,K04275.01,,0,0,0,1,1,0,0.996864568,132.09898,0.644,1.098,8.67E+01,0.77,1588,1505.33,21.4,1,q1_q17_dr25_tce,5418,4.524,0.782,289.97617,38.450489,13.681
3645282,K07661.01,,0,0,0,0,1,0,0.673684895,131.61938,0.547,1.161,5.11E+01,0.7,2001,3803.56,7,1,q1_q17_dr25_tce,5645,4.453,0.951,291.3591,38.71891,14.42
6026924,K04276.01,Kepler-1580 b,1,0.979,0,0,0,0,56.644452,138.762,0.579,16.551,1.05E+02,2.44,733,68.37,21.8,1,q1_q17_dr25_tce,6237,3.862,2.295,285.96872,41.363564,12.561
6525280,K04277.01,,0,0,0,0,1,1,1.710319812,131.60513,0.559,2.983,4.36E+01,0.56,1426,978.84,19.1,1,q1_q17_dr25_tce,5774,4.524,0.825,292.74493,41.93486,13.388
4861784,K04278.01,,0,0,1,0,1,0,5.62978034,136.8349,0.08,5.847,3.79E+02,1.61,899,154.59,19.1,1,q1_q17_dr25_tce,5497,4.57,0.839,298.03653,39.90601,15.993
5876360,K04279.01,,0,0,0,1,0,0,1.050852976,132.138232,1.111,1.6788,4.17E+04,45.89,1791,2423.97,143,1,q1_q17_dr25_tce,5780,4.438,1,291.81998,41.112476,17.172
3732972,K07664.01,,0,0,0,0,1,1,1.540398683,131.99063,0.47,1.5676,7.30E+01,12.65,4689,114263.25,4.8,1,q1_q17_dr25_tce,4971,2.373,14.678,286.97745,38.898762,13.254
3244792,K04347.01,Kepler-1592 b,1,1,0,0,0,0,3.0570982,134.50122,0.104,3.571,1.44E+02,0.99,1202,493.09,15.7,1,q1_q17_dr25_tce,6021,4.57,0.819,293.85065,38.397751,14.803
6891513,K04413.01,,0,0.002,0,0,1,0,9.9398272,140.8334549,1.973,4.1198,4.79E+02,101.71,819,106.5,4.3,1,q1_q17_dr25_tce,5798,4.507,0.941,298.79892,42.35339,15.579
4579598,K04414.01,,0,0,1,0,0,1,0.866346,131.6286,0.409,2.011,1.16E+02,1.24,2165,5186.18,13.9,1,q1_q17_dr25_tce,6241,4.366,1.131,296.11276,39.611599,13.789
7777522,K04415.01,,0,0,0,1,1,1,0.885129679,131.88274,0.651,3.156,1.77E+02,1.21,1780,2373.06,21.2,1,q1_q17_dr25_tce,5792,4.547,0.864,298.87418,43.440891,15.766
9597729,K04417.01,,0,0,1,1,1,0,0.438153876,131.5167,1.124,1.3885,1.65E+02,14,2407,8008.07,33.4,2,q1_q17_dr25_tce,6032,4.508,0.929,295.54755,46.287682,14.84
5078025,K04211.01,,0,0,1,0,1,1,0.696286519,131.87824,0.985,3.194,1.21E+02,1.34,1969,3537.89,19.7,1,q1_q17_dr25_tce,5904,4.543,0.867,283.72379,40.23756,15.034
1724719,K04212.01,Kepler-1569 b,1,0.956,0,0,0,0,5.79179934,133.35814,0.896,3.474,1.19E+02,1.69,1222,528.14,17.7,1,q1_q17_dr25_tce,6174,4.244,1.318,292.20471,37.221218,13.96
8120608,K00571.05,Kepler-186 f,1,0.677,0,0,0,0,129.945392,176.82285,0.909,5.786,5.00E+02,1.18,177,0.23,13.1,5,q1_q17_dr25_tce,3751,4.8,0.443,298.65271,43.955021,14.625
5026326,K04280.01,,0,0,0,0,1,0,1.39772545,132.3377,0.644,4.129,1.81E+02,1.58,1763,2275.72,17.9,1,q1_q17_dr25_tce,6006,4.38,1.114,295.67188,40.18037,15.012
11670599,K04282.01,,0,0,0,0,1,0,0.847588864,131.55971,0.507,2.246,6.71E+01,0.91,2144,5000.82,21.3,1,q1_q17_dr25_tce,6335,4.427,1.072,296.12457,49.726669,14.263
11872139,K04350.01,,0,0,0,0,0,1,1.75649346,132.01087,0.242,3.429,2.75E+01,1.62,2745,13425.76,13.3,1,q1_q17_dr25_tce,6619,3.718,3.05,295.77768,50.149025,13.306
2708221,K04352.01,,0,0,0,0,1,1,1.8912501,132.6923,1.24,7.648,7.31E+02,23.5,1159,427.26,31.6,1,q1_q17_dr25_tce,4883,4.523,0.794,290.30371,37.924191,16.159
5040223,K04354.01,,0,0,0,0,1,0,0.996023763,132.16613,1.147,5.412,9.83E+01,18.36,1991,3727.96,21.3,1,q1_q17_dr25_tce,6110,4.387,1.077,298.56668,40.128239,14.705
7031942,K04420.01,,0,0,1,0,1,1,0.566795467,131.84,0.504,4.712,3.82E+01,0.67,2254,6076.99,25.8,1,q1_q17_dr25_tce,5642,4.337,1.056,291.25778,42.580139,13.867
5632701,K04213.01,,0,0,0,0,1,1,3.67515329,131.681,0.73,7.083,5.60E+01,0.71,1150,414.64,16.7,1,q1_q17_dr25_tce,5968,4.534,0.881,295.42047,40.842659,13.997
10549924,K04214.01,,0,0.008,0,0,1,0,0.715825886,132.06428,0.099,1.212,4.06E+01,0.58,1920,3196.46,11,1,q1_q17_dr25_tce,5640,4.486,0.909,297.22046,47.748249,13.467
9366617,K04215.01,Kepler-1570 b,1,0.868,0,0,0,0,26.5487294,137.24401,0.21,7.968,1.42E+02,2.54,836,115.61,15.3,1,q1_q17_dr25_tce,5456,3.802,2.154,299.86182,45.827351,13.961
6187341,K04216.01,,0,1,0,1,0,0,0.492291661,132.393012,0.957,0.894,1.11E+03,3.42,1788,2415.37,62,1,q1_q17_dr25_tce,4971,4.566,0.718,285.25616,41.595589,15.986
3353454,K07654.01,,0,0.01,1,0,1,0,1.6911935,132.93323,0.903,9.479,2.80E+03,6.36,1528,1292.5,26.7,1,q1_q17_dr25_tce,5780,4.438,1,294.25079,38.404236,12.95
10156055,K04284.01,,0,0,0,0,1,1,2.42803503,133.5931,0.057,3.045,7.38E+01,0.85,1516,1249.87,8.8,1,q1_q17_dr25_tce,6609,4.484,0.974,296.99017,47.130661,14.049
5024177,K04286.01,,0,0,0,1,1,1,0.787120016,131.73939,1.263,3.1648,2.66E+02,23.81,1972,3579.78,43.3,1,q1_q17_dr25_tce,6112,4.481,0.787,295.2811,40.132858,14.964
4548011,K04288.01,Kepler-1581 b,1,0.999,0,0,0,0,6.28384079,133.20513,0.101,4.291,3.57E+01,0.73,1108,356.49,14.9,1,q1_q17_dr25_tce,5888,4.275,1.227,287.37125,39.603569,12.4
8459663,K04356.01,Kepler-1593 b,1,0.976,0,0,0,0,174.510276,201.47056,0.024,6.689,1.53E+03,1.74,186,0.28,14.8,1,q1_q17_dr25_tce,4367,4.822,0.452,300.48816,44.46067,15.873
3866536,K04423.01,,0,0,1,0,0,0,7.65270746,134.46038,0.97,79.8969,6.41E+02,3.21,989,226.81,254.3,1,q1_q17_dr25_tce,6328,4.481,0.963,295.50211,38.98354,13.099
7046035,K04424.01,Kepler-1603 b,1,0.985,0,0,0,0,2.27164952,131.82601,0.01,4.054,8.24E+01,0.97,1522,1269.46,12.7,1,q1_q17_dr25_tce,6274,4.434,1.062,295.32983,42.534962,15.332
4679314,K04425.01,,0,0.001,0,0,1,0,3.84835742,133.25649,0.671,10.18,8.42E+01,0.77,1051,288.62,32.8,1,q1_q17_dr25_tce,5709,4.57,0.798,297.50562,39.756802,13.656
4678919,K04219.01,,0,0,0,0,1,1,1.87885327,133.08861,0.513,3.302,1.21E+02,0.97,1406,922.49,12.1,1,q1_q17_dr25_tce,5851,4.534,0.863,297.42743,39.781139,13.689
5563080,K04220.01,,0,0,0,1,1,0,0.785473311,131.861548,0.389,1.3911,3.40E+02,1.61,1769,2325.64,57,1,q1_q17_dr25_tce,5356,4.466,0.871,298.92361,40.749538,14.333
6364067,K04221.01,,0,0,0,0,1,1,5.2438982,132.6882,0.644,7.881,1.62E+02,1.24,1026,262.14,18.7,1,q1_q17_dr25_tce,5804,4.473,0.927,291.8269,41.7099,15.563
3439126,K07655.01,,0,0,0,0,0,1,2.9761504,132.9276,0.064,6.079,2.60E+02,1.02,811,102.54,8.3,3,q1_q17_dr25_tce,4236,4.612,0.664,290.15723,38.52438,15.104
8463346,K02529.02,Kepler-436 b,1,0.997,0,0,0,0,64.0019669,132.61779,0.701,4.724,1.11E+03,2.48,322,2.55,14.2,2,q1_q17_dr25_tce,4652,4.617,0.697,301.72076,44.41206,15.856
5868793,K04290.01,Kepler-1582 b,1,0.914,0,0,0,0,4.83809469,135.1562,0.014,1.096,1.54E+03,0.79,354,3.7,11.3,1,q1_q17_dr25_tce,3187,5.091,0.2,289.37668,41.158672,17.058
10063208,K04292.01,Kepler-1583 b,1,0.995,0,0,0,0,9.3281912,132.85459,0.044,3.991,4.52E+01,0.59,788,91.02,13.7,1,q1_q17_dr25_tce,5525,4.514,0.888,286.38693,47.016628,12.897
1575873,K04359.01,,0,1,0,0,1,0,0.629001455,131.55662,0.365,1.263,1.47E+01,0.81,3375,30567.67,9.4,1,q1_q17_dr25_tce,6739,3.948,2.059,291.92636,37.101292,11.283
10669994,K04360.01,Kepler-1594 b,1,0.995,0,0,0,0,2.71603664,132.35962,0.44,1.744,9.85E+01,1.05,1360,807.43,13.1,1,q1_q17_dr25_tce,6011,4.452,1.041,293.62308,47.96191,14.801
3750350,K07665.01,,0,0,1,0,0,0,319.30633,221.3106,0.092,6.74,1.55E+02,1.26,279,1.44,7.2,1,q1_q17_dr25_tce,6095,4.459,1.014,292.33884,38.84491,13.327
11968463,K02433.05,,0,0,0,1,1,0,0.646745436,132.02582,0.942,1.188,1.16E+02,1.49,2373,7468.24,14.3,5,q1_q17_dr25_tce,6325,4.409,1.112,294.33847,50.33654,15.212
9183378,K04222.01,Kepler-1571 b,1,0.996,0,0,0,0,3.38557445,133.97411,0.129,1.879,1.22E+02,1.63,1476,1122.9,13.1,1,q1_q17_dr25_tce,5718,4.069,1.48,300.93539,45.596539,13.767
1724513,K04224.01,,0,0,0,0,1,0,1.975208831,131.63127,0.559,1.513,7.63E+01,1.59,2064,4299.89,15.1,1,q1_q17_dr25_tce,6401,4.029,1.744,292.16486,37.275742,13.609
9535876,K04225.01,,0,0,1,0,1,1,0.960843605,131.7739,1.143,3.22,1.42E+02,19.15,1904,3120.32,25.5,1,q1_q17_dr25_tce,5708,4.378,1.129,295.55756,46.172241,14.92
5817533,K04293.01,,0,0,0,0,1,1,4.206109,132.2382,0.607,5.16,1.20E+02,0.91,999,235.01,11.9,1,q1_q17_dr25_tce,5480,4.522,0.802,298.47058,41.06625,15.316
7681230,K04294.01,,0,0,0,1,0,0,0.962590772,132.421278,1.236,1.2569,1.02E+03,31.51,2026,3989.37,90.4,1,q1_q17_dr25_tce,6274,4.434,1.062,291.36423,43.385921,14.843
7596240,K04295.01,Kepler-1584 b,1,1,0,0,0,0,13.3997555,131.84235,0.375,3.534,1.67E+02,1.51,886,145.65,13.6,1,q1_q17_dr25_tce,6401,4.389,1.15,287.7627,43.274429,14.924
3448456,K07656.01,,0,0,1,0,1,0,0.776950288,132.0396,0.047,1.288,3.96E+02,1.72,1882,2974.07,25.8,1,q1_q17_dr25_tce,5861,4.546,0.865,292.67294,38.58997,15.832
12107008,K04297.01,,0,0,0,0,1,1,5.93725628,135.9371,0.351,3.639,1.16E+02,0.86,891,148.97,17.1,1,q1_q17_dr25_tce,5428,4.494,0.799,289.20834,50.61599,14.702
7427764,K04364.01,Kepler-1595 b,1,1,0,0,0,0,4.56383697,132.26068,0.365,2.271,2.02E+02,1.22,980,218.18,9.9,1,q1_q17_dr25_tce,5408,4.496,0.861,285.72272,43.00948,15.448
9899630,K04439.01,,0,0,0,1,1,1,1.33258455,132.0268,1.141,5.77,1.53E+02,15.89,1680,1884.66,8.1,1,q1_q17_dr25_tce,6039,4.493,0.951,295.3027,46.772018,15.556
8416523,K04441.01,Kepler-1604 b,1,0.996,0,0,0,0,0.341842017,131.660336,0.957,1.1554,2.86E+02,1.72,2023,3991.16,70.1,1,q1_q17_dr25_tce,5016,4.601,0.747,285.41061,44.412209,14.915
3751231,K07666.01,,0,0.001,0,0,1,0,0.570953851,131.5725,0.059,0.998,7.61E+01,1.01,2464,8688.17,8.9,1,q1_q17_dr25_tce,6238,4.396,1.145,292.58865,38.80143,15.212
7816665,K04227.01,,0,0,0,0,1,1,4.29258258,131.77675,0.339,3.069,3.70E+02,1.87,1161,428.77,16.1,1,q1_q17_dr25_tce,6137,4.487,0.963,289.91635,43.507671,15.888
9535881,K04228.01,,0,0,1,0,1,0,0.960842633,131.777663,1.341,2.6441,2.02E+03,67.53,2808,14655.53,176.1,1,q1_q17_dr25_tce,7381,4.186,1.597,295.5596,46.17804,13.402
9872831,K04230.01,Kepler-1572 b,1,0.877,0,0,0,0,5.49548533,133.63966,0.202,2.461,8.58E+01,1.3,1293,661.04,14.2,1,q1_q17_dr25_tce,6157,4.159,1.392,281.89731,46.722664,13.95
8508126,K04299.01,,0,0,1,0,1,0,0.980505042,132.097771,1.206,1.4068,4.27E+02,26.35,1904,3100.61,51.5,2,q1_q17_dr25_tce,5794,4.372,1.059,296.34799,44.501961,15.198
12306058,K02541.02,Kepler-391 c,1,0.995,0,0,0,0,20.4853893,146.9183,0.834,10.229,8.95E+01,3.6,1015,251.16,17.9,2,q1_q17_dr25_tce,4938,3.45,3.324,290.62183,51.057301,13.007
8507475,K04300.01,Kepler-1585 b,1,1,0,0,0,0,3.58273837,134.95108,0.143,1.523,3.61E+02,1.64,1064,302.74,11.6,1,q1_q17_dr25_tce,5448,4.517,0.872,296.159,44.56311,15.965
8773015,K04301.01,Kepler-1586 b,1,0.999,0,0,0,0,15.604841,131.9989,0.715,4.543,7.34E+01,1.57,1013,248.62,15.3,1,q1_q17_dr25_tce,6254,4.019,1.706,298.20261,44.925831,13.096
3531231,K07657.01,,0,0,0,1,1,0,62.060783,134.4944,0.928,28.203,4.73E+02,2.11,400,6.07,19.9,1,q1_q17_dr25_tce,5526,4.578,0.784,287.24524,38.68808,15.745
5471489,K04368.01,,0,0,1,0,1,1,12.4252735,141.5658,0.171,20.756,8.47E+01,2.37,1299,673.53,36.6,1,q1_q17_dr25_tce,6156,3.703,2.557,297.66504,40.681992,13.046
9518651,K04433.01,,0,0,0,0,1,1,2.17823752,132.00513,0.037,2.259,4.40E+01,0.64,1473,1114.8,10.1,1,q1_q17_dr25_tce,6052,4.422,0.969,288.19992,46.149422,14.102
11080405,K02442.02,Kepler-386 b,1,1,0,0,0,0,12.3101351,141.8765,0.783,3.797,2.64E+02,1.51,651,42.42,12.9,2,q1_q17_dr25_tce,5009,4.491,0.84,289.85889,48.693851,15.629
11509504,K04232.01,Kepler-1573 b,1,0.998,0,0,0,0,2.61576515,131.97896,0.25,2.777,1.20E+02,1.06,1379,851.6,15.1,1,q1_q17_dr25_tce,6088,4.446,0.958,292.98834,49.48497,15.18
11611275,K04234.01,Kepler-1574 b,1,0.999,0,0,0,0,6.94245216,135.95819,0.485,3.491,1.61E+02,1.34,1003,239.39,14.7,1,q1_q17_dr25_tce,6108,4.466,1.03,292.15866,49.63776,15.158
